company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year,raised_amount_usd
/company/oxlo-systems,Oxlo Systems,software,USA,CO,Denver,Broomfield,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,series-b,2005-06-02,2005-06,2005-Q2,2005,5000000
/company/applimation,Applimation,enterprise,USA,IL,Chicago,Chicago,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,series-c+,2005-04-04,2005-04,2005-Q2,2005,4000000
/company/quantum-learning-technologies,Kabongo,games_video,USA,MI,Detroit,Ann Arbor,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,venture,2010-10-14,2010-10,2010-Q4,2010,1100000
/company/caterva,Caterva,social,USA,IL,Champaign,Champaign,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,angel,2011-07-06,2011-07,2011-Q3,2011,1200000
/company/bountyjobs,BountyJobs,web,USA,NY,New York,New York,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,venture,2011-09-07,2011-09,2011-Q3,2011,5000000
/company/giftly,Giftly,web,USA,CA,SF Bay,San Francisco,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,series-a,2011-03-01,2011-03,2011-Q1,2011,2800000
/company/mojo-motors,Mojo Motors,automotive,USA,NY,New York,New York,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,series-a,2012-05-08,2012-05,2012-Q2,2012,3000000
/company/mojo-motors,Mojo Motors,automotive,USA,NY,New York,New York,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,series-a,2010-02-01,2010-02,2010-Q1,2010,1700000
/company/xtime,Xtime,software,USA,CA,SF Bay,Redwood Shores,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,series-b,2012-11-13,2012-11,2012-Q4,2012,23000000
/company/janrain,Janrain,web,USA,OR,Portland,Portland,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,series-c+,2013-01-14,2013-01,2013-Q1,2013,33000000
/company/wide-open-spaces,Wide Open Spaces,ecommerce,USA,TX,Austin,Austin,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,angel,2011-12-01,2011-12,2011-Q4,2011,1000000
/company/luvocracy,Luvocracy,ecommerce,USA,CA,SF Bay,San Francisco,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,series-a,2013-05-16,2013-05,2013-Q2,2013,11000000
/company/arbormetrix,ArborMetrix,analytics,USA,MI,Detroit,Ann Arbor,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,series-b,2013-07-16,2013-07,2013-Q3,2013,7000000
/company/deliv,Deliv,ecommerce,USA,CA,SF Bay,Palo Alto,/financial-organization/rpm-ventures,RPM Ventures,,USA,MI,Detroit,Ann Arbor,series-a,2013-09-19,2013-09,2013-Q3,2013,6850000
/company/xifin,XIFIN,software,USA,CA,San Diego,San Diego,/financial-organization/rr-group-investments,RR Group Investments,,,,unknown,,series-c+,2006-09-11,2006-09,2006-Q3,2006,2000000
/company/bitpass,BitPass,web,USA,CA,SF Bay,Mountain View,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2004-09-01,2004-09,2004-Q3,2004,11800000
/company/drop-io,drop.io,education,USA,NY,New York,Brooklyn,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2007-12-03,2007-12,2007-Q4,2007,1200000
/company/drop-io,drop.io,education,USA,NY,New York,Brooklyn,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2008-03-11,2008-03,2008-Q1,2008,3900000
/company/skyhook-wireless,Skyhook Wireless,web,USA,MA,Boston,Boston,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2007-07-16,2007-07,2007-Q3,2007,8500000
/company/business-insider,Business Insider,web,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2010-07-28,2010-07,2010-Q3,2010,3000000
/company/skygrid,SkyGrid,web,USA,CA,SF Bay,Sunnyvale,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2008-08-06,2008-08,2008-Q3,2008,11000000
/company/rave-wireless,Rave Wireless,mobile,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2006-04-04,2006-04,2006-Q2,2006,12000000
/company/adaptiveblue,AdaptiveBlue,games_video,USA,NY,New York,NYC,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2008-10-10,2008-10,2008-Q4,2008,4520000
/company/flipswap,Flipswap,mobile,USA,CA,Los Angeles,Torrance,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2008-11-12,2008-11,2008-Q4,2008,14000000
/company/rave-wireless,Rave Wireless,mobile,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2008-11-17,2008-11,2008-Q4,2008,7000000
/company/tendril,Tendril,software,USA,CO,Denver,Boulder,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2008-03-31,2008-03,2008-Q1,2008,12000000
/company/roundbox,Roundbox,software,USA,NJ,Florham Park,Florham Park,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2008-12-15,2008-12,2008-Q4,2008,20000000
/company/proofpoint,Proofpoint,software,USA,CA,SF Bay,Sunnyvale,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,venture,2008-02-26,2008-02,2008-Q1,2008,28000000
/company/kashless,Kashless,ecommerce,USA,WA,Seattle,Seattle,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2008-10-29,2008-10,2008-Q4,2008,5000000
/company/pontiflex,Pontiflex,advertising,USA,NY,New York,Brooklyn,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2009-04-14,2009-04,2009-Q2,2009,6250000
/company/recyclebank,Recyclebank,cleantech,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2008-03-01,2008-03,2008-Q1,2008,30000000
/company/tendril,Tendril,software,USA,CO,Denver,Boulder,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2009-06-09,2009-06,2009-Q2,2009,30000000
/company/enpirion,Enpirion,semiconductor,USA,NJ,Hampton,Hampton,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2009-03-16,2009-03,2009-Q1,2009,16000000
/company/drobo,Drobo,hardware,USA,CA,SF Bay,San Jose,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2008-09-02,2008-09,2008-Q3,2008,15000000
/company/solvate-com,Solvate,web,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2009-08-28,2009-08,2009-Q3,2009,2300000
/company/recyclebank,Recyclebank,cleantech,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2007-05-09,2007-05,2007-Q2,2007,13100000
/company/semtek-innovative-technologies-corporation,Semtek Innovative Solutions,hardware,USA,CA,San Diego,San Diego,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2007-10-30,2007-10,2007-Q4,2007,
/company/semtek-innovative-technologies-corporation,Semtek Innovative Solutions,hardware,USA,CA,San Diego,San Diego,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2009-09-30,2009-09,2009-Q3,2009,
/company/hotpotato,Hot Potato,social,USA,NY,New York,Brooklyn,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2009-11-25,2009-11,2009-Q4,2009,1420000
/company/drobo,Drobo,hardware,USA,CA,SF Bay,San Jose,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2009-10-28,2009-10,2009-Q4,2009,10000000
/company/recyclebank,Recyclebank,cleantech,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,venture,2009-11-01,2009-11,2009-Q4,2009,28000000
/company/rave-wireless,Rave Wireless,mobile,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2007-09-24,2007-09,2007-Q3,2007,18000000
/company/mintera,Mintera,hardware,USA,MA,Boston,Acton,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2005-04-12,2005-04,2005-Q2,2005,18500000
/company/mintera,Mintera,hardware,USA,MA,Boston,Acton,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2006-10-02,2006-10,2006-Q4,2006,10000000
/company/mintera,Mintera,hardware,USA,MA,Boston,Acton,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2007-10-16,2007-10,2007-Q4,2007,19000000
/company/venmo,Venmo,mobile,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,angel,2010-05-07,2010-05,2010-Q2,2010,1200000
/company/liquid-machines,Liquid Machines,security,USA,MA,Boston,Waltham,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2008-02-04,2008-02,2008-Q1,2008,10000000
/company/storm-exchange,Storm Exchange,enterprise,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,venture,2008-03-04,2008-03,2008-Q1,2008,7200000
/company/certeon,Certeon,software,USA,MA,Boston,Burlington,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2007-07-16,2007-07,2007-Q3,2007,15000000
/company/e-duction,E-Duction,,USA,,Philadelphia,"Blue Bell,",/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2007-05-25,2007-05,2007-Q2,2007,7500000
/company/admitone-security,AdmitOne Security,security,USA,WA,Seattle,Issaquah,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2008-01-08,2008-01,2008-Q1,2008,11000000
/company/electric-cloud,Electric Cloud,software,USA,CA,SF Bay,Sunnyvale,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2007-01-17,2007-01,2007-Q1,2007,9000000
/company/betaworks,betaworks,social,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2010-03-11,2010-03,2010-Q1,2010,20000000
/company/betaworks,betaworks,social,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2008-01-01,2008-01,2008-Q1,2008,7500000
/company/roundbox,Roundbox,software,USA,NJ,Florham Park,Florham Park,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2005-09-01,2005-09,2005-Q3,2005,8000000
/company/roundbox,Roundbox,software,USA,NJ,Florham Park,Florham Park,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2006-04-19,2006-04,2006-Q2,2006,15000000
/company/storm-exchange,Storm Exchange,enterprise,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2006-12-01,2006-12,2006-Q4,2006,3600000
/company/proofpoint,Proofpoint,software,USA,CA,SF Bay,Sunnyvale,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2006-03-23,2006-03,2006-Q1,2006,20000000
/company/quirky,Quirky,ecommerce,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2010-04-07,2010-04,2010-Q2,2010,6000000
/company/xobni,Xobni,software,USA,CA,SF Bay,San Francisco,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2010-04-15,2010-04,2010-Q2,2010,16200000
/company/savaje-technologies,SavaJe Technologies,software,USA,MA,Boston,Chelmsford,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,venture,2007-08-08,2007-08,2007-Q3,2007,4150000
/company/teja-technologies,Teja Technologies,software,USA,CA,SF Bay,San Jose,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,venture,2006-05-11,2006-05,2006-Q2,2006,2500000
/company/enpirion,Enpirion,semiconductor,USA,NJ,Hampton,Hampton,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2006-07-06,2006-07,2006-Q3,2006,20000000
/company/buzzfeed,BuzzFeed,news,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2010-05-12,2010-05,2010-Q2,2010,8000000
/company/drobo,Drobo,hardware,USA,CA,SF Bay,San Jose,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2006-07-26,2006-07,2006-Q3,2006,12000000
/company/fluidinfo,Fluidinfo,enterprise,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2010-05-24,2010-05,2010-Q2,2010,800000
/company/vocera-communications,Vocera Communications,mobile,USA,CA,SF Bay,San Jose,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,venture,2006-11-20,2006-11,2006-Q4,2006,7000000
/company/spanfeller-media-group,Spanfeller Media Group,advertising,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2010-06-29,2010-06,2010-Q2,2010,2000000
/company/savaje-technologies,SavaJe Technologies,software,USA,MA,Boston,Chelmsford,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,venture,2005-12-05,2005-12,2005-Q4,2005,40000000
/company/yipit,Yipit,web,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2010-06-30,2010-06,2010-Q2,2010,1300000
/company/sailthru,Sailthru,public_relations,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,angel,2010-07-26,2010-07,2010-Q3,2010,1000000
/company/learnboost,LearnBoost,education,USA,CA,SF Bay,San Francisco,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,angel,2010-07-26,2010-07,2010-Q3,2010,975000
/company/payfone,Payfone,mobile,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2010-08-02,2010-08,2010-Q3,2010,11000000
/company/tacit-networks,Tacit Networks,public_relations,USA,NJ,South Plainfield,South Plainfield,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2005-05-05,2005-05,2005-Q2,2005,12000000
/company/copiun,Copiun,software,USA,MA,Boston,Marlborough,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2010-09-02,2010-09,2010-Q3,2010,1900000
/company/drobo,Drobo,hardware,USA,CA,SF Bay,San Jose,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2005-10-24,2005-10,2005-Q4,2005,6000000
/company/adstruc,ADstruc,advertising,USA,NY,New York,New York City,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,angel,2010-09-28,2010-09,2010-Q3,2010,1100000
/company/netsertive,Netsertive,advertising,USA,NC,Raleigh-Durham,Morrisville,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2010-09-29,2010-09,2010-Q3,2010,4000000
/company/singleplatform,SinglePlatform,web,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,angel,2010-09-29,2010-09,2010-Q3,2010,1200000
/company/visiprise,Visiprise,software,USA,GA,Atlanta,Alpharetta,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2005-10-17,2005-10,2005-Q4,2005,32000000
/company/orchestra-corporation,Orchestria Corporation,software,USA,NY,Islandia,Islandia,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2005-05-03,2005-05,2005-Q2,2005,21000000
/company/bitly,Bitly,web,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2010-10-08,2010-10,2010-Q4,2010,10000000
/company/frictionless-commerce,Frictionless Commerce,software,USA,PA,Newton Square,Newton Square,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,venture,2005-02-07,2005-02,2005-Q1,2005,6200000
/company/drop-io,drop.io,education,USA,NY,New York,Brooklyn,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2010-05-03,2010-05,2010-Q2,2010,4850000
/company/howaboutwe,HowAboutWe,web,USA,NY,New York,Brooklyn,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2010-09-01,2010-09,2010-Q3,2010,3100000
/company/rave-wireless,Rave Wireless,mobile,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,venture,2010-12-30,2010-12,2010-Q4,2010,4000000
/company/hyperpublic,Hyperpublic,analytics,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,angel,2010-09-01,2010-09,2010-Q3,2010,1150000
/company/popdust,Popdust,news,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2011-02-03,2011-02,2011-Q1,2011,1000000
/company/solvate-com,Solvate,web,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2011-02-16,2011-02,2011-Q1,2011,4000000
/company/solvate-com,Solvate,web,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2011-02-15,2011-02,2011-Q1,2011,4000000
/company/recyclebank,Recyclebank,cleantech,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-c+,2011-02-22,2011-02,2011-Q1,2011,14000000
/company/yieldbot,Yieldbot,advertising,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,angel,2010-12-01,2010-12,2010-Q4,2010,1200000
/company/styletrek,StyleTrek,fashion,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2010-02-01,2010-02,2010-Q1,2010,1500000
/company/stellaservice,StellaService,software,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2011-03-21,2011-03,2011-Q1,2011,2000000
/company/socialflow,SocialFlow,advertising,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2011-04-07,2011-04,2011-Q2,2011,7000000
/company/payfone,Payfone,mobile,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,venture,2011-04-13,2011-04,2011-Q2,2011,19000000
/company/kohort,Kohort,social,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2011-04-04,2011-04,2011-Q2,2011,3000000
/company/vyou,VYou,web,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-a,2011-05-23,2011-05,2011-Q2,2011,3000000
/company/yipit,Yipit,web,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2011-06-21,2011-06,2011-Q2,2011,6000000
/company/spanfeller-media-group,Spanfeller Media Group,advertising,USA,NY,New York,New York,/financial-organization/rre-ventures,RRE Ventures,,USA,NY,New York,New York,series-b,2011-08-02,2011-08,2011-Q3,2011,6000000
